time,pitch,pitchRate,angleOfAttack,altitude,verticalSpeed,indicatedAirspeed,liftCoefficient,targetSpeed,speedError,pidIntegral,pidDerivative
332.1,4.04,0,-1.05,11719.11,2333.66,250.23,0.554,250,23,0,0
332.1,4.04,0,-1.05,11719.44,2333.68,250.23,0.554,250,23,0,0
332.1,4.04,0,-1.05,11719.76,2333.71,250.23,0.554,250,23,0,0
332.1,4.04,0,-1.05,11720.09,2333.73,250.23,0.554,250,23,0,0
332.1,4.04,0,-1.05,11720.41,2333.75,250.23,0.554,250,23,0,0
332.1,4.04,0,-1.05,11720.74,2333.78,250.23,0.554,250,23,0,0
332.1,4.04,0,-1.05,11721.06,2333.8,250.24,0.554,250,23,0,0
332.1,4.04,0,-1.05,11721.39,2333.83,250.24,0.554,250,24,0,0
332.1,4.04,0,-1.05,11721.71,2333.85,250.24,0.554,250,24,0,0
332.2,4.04,0,-1.05,11722.04,2333.87,250.24,0.554,250,24,0,0
332.2,4.04,0,-1.05,11722.36,2333.9,250.24,0.554,250,24,0,0
332.2,4.04,0,-1.05,11722.68,2333.92,250.24,0.554,250,24,0,0
332.2,4.04,0,-1.05,11723.01,2333.95,250.24,0.554,250,24,0,0
332.2,4.04,0,-1.05,11723.33,2333.97,250.24,0.554,250,24,0,0
332.2,4.04,0,-1.05,11723.66,2333.99,250.24,0.554,250,24,0,0
332.2,4.04,0,-1.05,11723.98,2334.02,250.24,0.554,250,24,0,0
332.2,4.03,0,-1.05,11724.3,2334.04,250.24,0.554,250,24,0,0
332.2,4.03,0,-1.05,11724.63,2334.07,250.24,0.554,250,24,0,0
332.2,4.03,0,-1.05,11724.96,2334.09,250.24,0.554,250,24,0,0
332.2,4.03,0,-1.05,11725.28,2334.11,250.24,0.554,250,24,0,0
332.2,4.03,0,-1.05,11725.6,2334.14,250.24,0.554,250,24,0,0
332.3,4.03,0,-1.05,11725.93,2334.16,250.24,0.554,250,24,0,0
332.3,4.03,0,-1.05,11726.25,2334.19,250.24,0.554,250,24,0,0
332.3,4.03,0,-1.05,11726.58,2334.21,250.24,0.554,250,24,0,0
332.3,4.03,0,-1.05,11726.9,2334.23,250.24,0.554,250,24,0,0
332.3,4.03,0,-1.05,11727.22,2334.26,250.24,0.554,250,24,0,0
332.3,4.03,0,-1.05,11727.54,2334.28,250.24,0.554,250,24,0,0
332.3,4.03,0,-1.05,11727.87,2334.31,250.24,0.554,250,24,0,0
332.3,4.03,0,-1.05,11728.19,2334.33,250.24,0.554,250,24,0,0
332.3,4.03,0,-1.05,11728.52,2334.35,250.24,0.554,250,24,0,0
332.3,4.03,0,-1.05,11728.85,2334.38,250.24,0.554,250,24,0,0
332.3,4.03,0,-1.05,11729.17,2334.4,250.24,0.554,250,24,0,0
332.3,4.03,0,-1.05,11729.5,2334.43,250.24,0.554,250,24,0,0
332.4,4.03,0,-1.05,11729.82,2334.45,250.24,0.554,250,24,0,0
332.4,4.03,0,-1.05,11730.14,2334.47,250.24,0.554,250,24,0,0
332.4,4.03,0,-1.05,11730.47,2334.5,250.24,0.554,250,24,0,0
332.4,4.03,0,-1.05,11730.79,2334.52,250.24,0.554,250,24,0,0
332.4,4.03,0,-1.05,11731.11,2334.55,250.24,0.554,250,24,0,0
332.4,4.03,0,-1.05,11731.44,2334.57,250.24,0.554,250,24,0,0
332.4,4.03,0,-1.05,11731.76,2334.59,250.24,0.554,250,24,0,0
332.4,4.03,0,-1.05,11732.08,2334.62,250.24,0.554,250,24,0,0
332.4,4.03,0,-1.05,11732.41,2334.64,250.24,0.554,250,24,0,0
332.4,4.03,0,-1.05,11732.73,2334.67,250.24,0.554,250,24,0,0
332.4,4.03,0,-1.05,11733.06,2334.69,250.24,0.554,250,24,0,0
332.4,4.03,0,-1.05,11733.38,2334.71,250.24,0.554,250,24,0,0
332.5,4.03,0,-1.05,11733.71,2334.74,250.24,0.554,250,24,0,0
332.5,4.03,0,-1.05,11734.03,2334.76,250.24,0.554,250,24,0,0
332.5,4.03,0,-1.05,11734.36,2334.79,250.24,0.554,250,24,0,0
332.5,4.03,0,-1.05,11734.68,2334.81,250.24,0.554,250,24,0,0
332.5,4.03,0,-1.05,11735,2334.83,250.24,0.554,250,24,0,0
332.5,4.03,0,-1.05,11735.33,2334.86,250.24,0.554,250,24,0,0
332.5,4.03,0,-1.05,11735.65,2334.88,250.24,0.554,250,24,0,0
332.5,4.03,0,-1.05,11735.98,2334.91,250.24,0.554,250,24,0,0
332.5,4.03,0,-1.05,11736.3,2334.93,250.24,0.554,250,24,0,0
332.5,4.03,0,-1.05,11736.63,2334.95,250.24,0.554,250,24,0,0
332.5,4.03,0,-1.05,11736.95,2334.98,250.24,0.554,250,24,0,0
332.5,4.03,0,-1.05,11737.27,2335,250.24,0.554,250,24,0,0
332.6,4.03,0,-1.05,11737.6,2335.03,250.24,0.554,250,24,0,0
332.6,4.03,0,-1.05,11737.92,2335.05,250.24,0.554,250,24,0,0
332.6,4.03,0,-1.05,11738.25,2335.07,250.24,0.554,250,24,0,0
332.6,4.03,0,-1.05,11738.57,2335.1,250.24,0.554,250,24,0,0
332.6,4.03,0,-1.05,11738.9,2335.12,250.24,0.554,250,24,0,0
332.6,4.03,0,-1.05,11739.22,2335.15,250.24,0.554,250,24,0,0
332.6,4.03,0,-1.05,11739.54,2335.17,250.24,0.554,250,24,0,0
332.6,4.02,0,-1.05,11739.87,2335.2,250.24,0.554,250,24,0,0
332.6,4.02,0,-1.05,11740.19,2335.22,250.24,0.554,250,24,0,0
332.6,4.02,0,-1.05,11740.52,2335.24,250.24,0.554,250,24,0,0
332.6,4.02,0,-1.05,11740.84,2335.27,250.24,0.554,250,24,0,0
332.6,4.02,0,-1.05,11741.16,2335.29,250.24,0.554,250,24,0,0
332.7,4.02,0,-1.05,11741.49,2335.32,250.24,0.554,250,24,0,0
332.7,4.02,0,-1.05,11741.81,2335.34,250.24,0.554,250,24,0,0
332.7,4.02,0,-1.05,11742.14,2335.36,250.24,0.554,250,24,0,0
332.7,4.02,0,-1.05,11742.46,2335.39,250.24,0.554,250,24,0,0
332.7,4.02,0,-1.05,11742.78,2335.41,250.24,0.554,250,24,0,0
332.7,4.02,0,-1.05,11743.11,2335.44,250.24,0.554,250,24,0,0
332.7,4.02,0,-1.05,11743.44,2335.46,250.24,0.554,250,24,0,0
332.7,4.02,0,-1.05,11743.76,2335.48,250.24,0.554,250,24,0,0
332.7,4.02,0,-1.05,11744.08,2335.51,250.24,0.554,250,24,0,0
332.7,4.02,0,-1.05,11744.41,2335.53,250.24,0.554,250,24,0,0
332.7,4.02,0,-1.05,11744.73,2335.56,250.24,0.554,250,24,0,0
332.7,4.02,0,-1.05,11745.06,2335.58,250.24,0.554,250,24,0,0
332.8,4.02,0,-1.05,11745.38,2335.6,250.24,0.554,250,24,0,0
332.8,4.02,0,-1.05,11745.7,2335.63,250.24,0.554,250,24,0,0
332.8,4.02,0,-1.05,11746.03,2335.65,250.24,0.554,250,24,0,0
332.8,4.02,0,-1.05,11746.36,2335.68,250.24,0.554,250,24,0,0
332.8,4.02,0,-1.05,11746.68,2335.7,250.24,0.554,250,24,0,0
332.8,4.02,0,-1.05,11747.01,2335.72,250.24,0.554,250,24,0,0
332.8,4.02,0,-1.05,11747.33,2335.75,250.24,0.554,250,24,0,0
332.8,4.02,0,-1.05,11747.65,2335.77,250.24,0.554,250,24,0,0
332.8,4.02,0,-1.05,11747.98,2335.8,250.24,0.554,250,24,0,0
332.8,4.02,0,-1.05,11748.3,2335.82,250.24,0.554,250,24,0,0
332.8,4.02,0,-1.05,11748.63,2335.85,250.24,0.554,250,24,0,0
332.8,4.02,0,-1.05,11748.95,2335.87,250.24,0.554,250,24,0,0
332.9,4.02,0,-1.05,11749.27,2335.89,250.24,0.554,250,24,0,0
332.9,4.02,0,-1.05,11749.6,2335.92,250.24,0.554,250,24,0,0
332.9,4.02,0,-1.05,11749.93,2335.94,250.24,0.554,250,24,0,0
332.9,4.02,0,-1.05,11750.25,2335.97,250.24,0.554,250,24,0,0
332.9,4.02,0,-1.05,11750.57,2335.99,250.24,0.554,250,24,0,0
332.9,4.02,0,-1.05,11750.9,2336.01,250.24,0.554,250,24,0,0
332.9,4.02,0,-1.05,11751.22,2336.04,250.24,0.554,250,24,0,0
332.9,4.02,0,-1.05,11751.55,2336.06,250.24,0.554,250,24,0,0
332.9,4.02,0,-1.05,11751.87,2336.09,250.24,0.554,250,24,0,0
332.9,4.02,0,-1.05,11752.2,2336.11,250.24,0.554,250,24,0,0
332.9,4.02,0,-1.05,11752.52,2336.13,250.24,0.554,250,24,0,0
332.9,4.02,0,-1.05,11752.85,2336.16,250.24,0.554,250,24,0,0
333,4.02,0,-1.05,11753.17,2336.18,250.24,0.554,250,24,0,0
333,4.02,0,-1.05,11753.49,2336.21,250.24,0.554,250,24,0,0
333,4.02,0,-1.05,11753.82,2336.23,250.24,0.554,250,24,0,0
333,4.02,0,-1.05,11754.15,2336.26,250.24,0.554,250,24,0,0
333,4.02,0,-1.05,11754.47,2336.28,250.24,0.554,250,24,0,0
333,4.02,0,-1.05,11754.79,2336.3,250.24,0.554,250,24,0,0
333,4.02,0,-1.05,11755.12,2336.33,250.24,0.554,250,24,0,0
333,4.01,0,-1.05,11755.44,2336.35,250.24,0.554,250,24,0,0
333,4.01,0,-1.05,11755.76,2336.38,250.24,0.554,250,24,0,0
333,4.01,0,-1.05,11756.09,2336.4,250.24,0.554,250,24,0,0
333,4.01,0,-1.05,11756.41,2336.42,250.24,0.554,250,24,0,0
333,4.01,0,-1.05,11756.74,2336.45,250.24,0.554,250,24,0,0
333.1,4.01,0,-1.05,11757.06,2336.47,250.24,0.554,250,24,0,0
333.1,4.01,0,-1.05,11757.39,2336.5,250.24,0.554,250,24,0,0
333.1,4.01,0,-1.05,11757.71,2336.52,250.24,0.554,250,24,0,0
333.1,4.01,0,-1.05,11758.03,2336.54,250.24,0.554,250,24,0,0
333.1,4.01,0,-1.05,11758.36,2336.57,250.24,0.554,250,24,0,0
333.1,4.01,0,-1.05,11758.68,2336.59,250.24,0.554,250,24,0,0
333.1,4.01,0,-1.05,11759.01,2336.62,250.24,0.554,250,24,0,0
333.1,4.01,0,-1.05,11759.33,2336.64,250.24,0.554,250,24,0,0
333.1,4.01,0,-1.05,11759.66,2336.67,250.24,0.554,250,24,0,0
333.1,4.01,0,-1.05,11759.98,2336.69,250.24,0.554,250,24,0,0
333.1,4.01,0,-1.05,11760.31,2336.71,250.24,0.554,250,24,0,0
333.1,4.01,0,-1.05,11760.63,2336.74,250.24,0.554,250,24,0,0
333.2,4.01,0,-1.05,11760.96,2336.76,250.24,0.554,250,24,0,0
333.2,4.01,0,-1.05,11761.28,2336.79,250.24,0.554,250,24,0,0
333.2,4.01,0,-1.05,11761.6,2336.81,250.24,0.554,250,24,0,0
333.2,4.01,0,-1.05,11761.93,2336.83,250.24,0.554,250,24,0,0
333.2,4.01,0,-1.05,11762.26,2336.86,250.24,0.554,250,24,0,0
333.2,4.01,0,-1.05,11762.58,2336.88,250.24,0.554,250,24,0,0
333.2,4.01,0,-1.05,11762.9,2336.91,250.24,0.554,250,24,0,0
333.2,4.01,0,-1.05,11763.23,2336.93,250.24,0.554,250,24,0,0
333.2,4.01,0,-1.05,11763.56,2336.96,250.24,0.554,250,24,0,0
333.2,4.01,0,-1.05,11763.88,2336.98,250.24,0.554,250,24,0,0
333.2,4.01,0,-1.05,11764.2,2337,250.24,0.554,250,24,0,0
333.2,4.01,0,-1.05,11764.53,2337.03,250.24,0.554,250,24,0,0
333.3,4.01,0,-1.05,11764.85,2337.05,250.24,0.554,250,24,0,0
333.3,4.01,0,-1.05,11765.18,2337.08,250.24,0.554,250,24,0,0
333.3,4.01,0,-1.05,11765.5,2337.1,250.24,0.554,250,24,0,0
333.3,4.01,0,-1.05,11765.82,2337.12,250.24,0.554,250,24,0,0
333.3,4.01,0,-1.05,11766.15,2337.15,250.24,0.554,250,24,0,0
333.3,4.01,0,-1.05,11766.48,2337.17,250.24,0.554,250,24,0,0
333.3,4.01,0,-1.05,11766.8,2337.2,250.24,0.554,250,24,0,0
333.3,4.01,0,-1.05,11767.12,2337.22,250.24,0.554,250,24,0,0
333.3,4.01,0,-1.05,11767.45,2337.24,250.24,0.554,250,24,0,0
333.3,4.01,0,-1.05,11767.77,2337.27,250.24,0.554,250,24,0,0
333.3,4.01,0,-1.05,11768.09,2337.29,250.24,0.554,250,24,0,0
333.3,4.01,0,-1.05,11768.42,2337.32,250.24,0.554,250,24,0,0
333.4,4.01,0,-1.05,11768.75,2337.34,250.24,0.554,250,24,0,0
333.4,4.01,0,-1.05,11769.07,2337.37,250.24,0.554,250,24,0,0
333.4,4.01,0,-1.05,11769.4,2337.39,250.24,0.554,250,24,0,0
333.4,4.01,0,-1.05,11769.72,2337.41,250.24,0.554,250,24,0,0
333.4,4.01,0,-1.05,11770.05,2337.44,250.24,0.554,250,24,0,0
333.4,4.01,0,-1.05,11770.37,2337.46,250.24,0.554,250,24,0,0
333.4,4.01,0,-1.05,11770.69,2337.49,250.24,0.554,250,24,0,0
333.4,4,0,-1.05,11771.02,2337.51,250.24,0.554,250,24,0,0
333.4,4,0,-1.05,11771.35,2337.53,250.24,0.554,250,24,0,0
333.4,4,0,-1.05,11771.67,2337.56,250.24,0.554,250,24,0,0
333.4,4,0,-1.05,11772,2337.58,250.24,0.554,250,24,0,0
333.4,4,0,-1.05,11772.32,2337.61,250.24,0.554,250,24,0,0
333.5,4,0,-1.05,11772.64,2337.63,250.24,0.554,250,24,0,0
333.5,4,0,-1.05,11772.97,2337.66,250.24,0.554,250,24,0,0
333.5,4,0,-1.05,11773.29,2337.68,250.24,0.554,250,24,0,0
333.5,4,0,-1.05,11773.62,2337.7,250.24,0.554,250,24,0,0
333.5,4,0,-1.05,11773.94,2337.73,250.24,0.554,250,24,0,0
333.5,4,0,-1.05,11774.27,2337.75,250.24,0.554,250,24,0,0
333.5,4,0,-1.05,11774.59,2337.78,250.24,0.554,250,24,0,0
333.5,4,0,-1.05,11774.92,2337.8,250.24,0.554,250,24,0,0
333.5,4,0,-1.05,11775.25,2337.83,250.25,0.554,250,24,0,0
333.5,4,0,-1.05,11775.57,2337.85,250.25,0.554,250,25,0,0
333.5,4,0,-1.05,11775.89,2337.87,250.25,0.554,250,25,0,0
333.5,4,0,-1.05,11776.22,2337.9,250.25,0.554,250,25,0,0
333.6,4,0,-1.05,11776.54,2337.92,250.25,0.554,250,25,0,0
333.6,4,0,-1.05,11776.86,2337.95,250.25,0.554,250,25,0,0
333.6,4,0,-1.05,11777.18,2337.97,250.25,0.554,250,25,0,0
333.6,4,0,-1.05,11777.51,2337.99,250.25,0.554,250,25,0,0
333.6,4,0,-1.05,11777.84,2338.02,250.25,0.554,250,25,0,0
333.6,4,0,-1.05,11778.16,2338.04,250.25,0.554,250,25,0,0
333.6,4,0,-1.05,11778.49,2338.07,250.25,0.554,250,25,0,0
333.6,4,0,-1.05,11778.82,2338.09,250.25,0.554,250,25,0,0
333.6,4,0,-1.05,11779.14,2338.12,250.25,0.554,250,25,0,0
333.6,4,0,-1.05,11779.46,2338.14,250.25,0.554,250,25,0,0
333.6,4,0,-1.05,11779.78,2338.16,250.25,0.554,250,25,0,0
333.6,4,0,-1.05,11780.11,2338.19,250.25,0.554,250,25,0,0
333.7,4,0,-1.05,11780.44,2338.21,250.25,0.554,250,25,0,0
333.7,4,0,-1.05,11780.76,2338.24,250.25,0.554,250,25,0,0
333.7,4,0,-1.05,11781.08,2338.26,250.25,0.554,250,25,0,0
333.7,4,0,-1.05,11781.41,2338.28,250.25,0.553,250,25,0,0
333.7,4,0,-1.05,11781.73,2338.31,250.25,0.553,250,25,0,0
333.7,4,0,-1.05,11782.06,2338.33,250.25,0.553,250,25,0,0
333.7,4,0,-1.05,11782.39,2338.36,250.25,0.553,250,25,0,0
333.7,4,0,-1.05,11782.71,2338.38,250.25,0.553,250,25,0,0
333.7,4,0,-1.05,11783.03,2338.41,250.25,0.553,250,25,0,0
333.7,4,0,-1.05,11783.36,2338.43,250.25,0.553,250,25,0,0
333.7,4,0,-1.05,11783.68,2338.45,250.25,0.553,250,25,0,0
333.7,4,0,-1.05,11784.01,2338.48,250.25,0.553,250,25,0,0
333.8,4,0,-1.05,11784.33,2338.5,250.25,0.553,250,25,0,0
333.8,4,0,-1.05,11784.66,2338.53,250.25,0.553,250,25,0,0
333.8,4,0,-1.05,11784.98,2338.55,250.25,0.553,250,25,0,0
333.8,4,0,-1.05,11785.31,2338.58,250.25,0.553,250,25,0,0
333.8,4,0,-1.05,11785.63,2338.6,250.25,0.553,250,25,0,0
333.8,3.99,0,-1.05,11785.96,2338.62,250.25,0.553,250,25,0,0
333.8,3.99,0,-1.05,11786.28,2338.65,250.25,0.553,250,25,0,0
333.8,3.99,0,-1.05,11786.61,2338.67,250.25,0.553,250,25,0,0
333.8,3.99,0,-1.05,11786.93,2338.7,250.25,0.553,250,25,0,0
333.8,3.99,0,-1.05,11787.25,2338.72,250.25,0.553,250,25,0,0
333.8,3.99,0,-1.05,11787.58,2338.74,250.25,0.553,250,25,0,0
333.8,3.99,0,-1.05,11787.91,2338.77,250.25,0.553,250,25,0,0
333.9,3.99,0,-1.05,11788.23,2338.79,250.25,0.553,250,25,0,0
333.9,3.99,0,-1.05,11788.56,2338.82,250.25,0.553,250,25,0,0
333.9,3.99,0,-1.05,11788.88,2338.84,250.25,0.553,250,25,0,0
333.9,3.99,0,-1.05,11789.21,2338.87,250.25,0.553,250,25,0,0
333.9,3.99,0,-1.05,11789.53,2338.89,250.25,0.553,250,25,0,0
333.9,3.99,0,-1.05,11789.85,2338.91,250.25,0.553,250,25,0,0
333.9,3.99,0,-1.05,11790.18,2338.94,250.25,0.553,250,25,0,0
333.9,3.99,0,-1.05,11790.5,2338.96,250.25,0.553,250,25,0,0
333.9,3.99,0,-1.05,11790.82,2338.99,250.25,0.553,250,25,0,0
333.9,3.99,0,-1.05,11791.16,2339.01,250.25,0.553,250,25,0,0
333.9,3.99,0,-1.05,11791.48,2339.04,250.25,0.553,250,25,0,0
333.9,3.99,0,-1.05,11791.8,2339.06,250.25,0.553,250,25,0,0
334,3.99,0,-1.05,11792.13,2339.08,250.25,0.553,250,25,0,0
334,3.99,0,-1.05,11792.46,2339.11,250.25,0.553,250,25,0,0
334,3.99,0,-1.05,11792.78,2339.13,250.25,0.553,250,25,0,0
334,3.99,0,-1.05,11793.11,2339.16,250.25,0.553,250,25,0,0
334,3.99,0,-1.05,11793.43,2339.18,250.25,0.553,250,25,0,0
334,3.99,0,-1.05,11793.75,2339.21,250.25,0.553,250,25,0,0
334,3.99,0,-1.05,11794.08,2339.23,250.25,0.553,250,25,0,0
334,3.99,0,-1.05,11794.4,2339.25,250.25,0.553,250,25,0,0
334,3.99,0,-1.05,11794.73,2339.28,250.25,0.553,250,25,0,0
334,3.99,0,-1.05,11795.05,2339.3,250.25,0.553,250,25,0,0
334,3.99,0,-1.05,11795.37,2339.33,250.25,0.553,250,25,0,0
334,3.99,0,-1.05,11795.7,2339.35,250.25,0.553,250,25,0,0
334.1,3.99,0,-1.05,11796.02,2339.37,250.25,0.553,250,25,0,0
334.1,3.99,0,-1.05,11796.35,2339.4,250.25,0.553,250,25,0,0
334.1,3.99,0,-1.05,11796.68,2339.42,250.25,0.553,250,25,0,0
334.1,3.99,0,-1.05,11797,2339.45,250.25,0.553,250,25,0,0
334.1,3.99,0,-1.05,11797.33,2339.47,250.25,0.553,250,25,0,0
334.1,3.99,0,-1.05,11797.65,2339.5,250.25,0.553,250,25,0,0
334.1,3.99,0,-1.05,11797.97,2339.52,250.25,0.553,250,25,0,0
334.1,3.99,0,-1.05,11798.3,2339.54,250.25,0.553,250,25,0,0
334.1,3.99,0,-1.05,11798.63,2339.57,250.25,0.553,250,25,0,0
334.1,3.99,0,-1.05,11798.95,2339.59,250.25,0.553,250,25,0,0
334.1,3.99,0,-1.05,11799.28,2339.62,250.25,0.553,250,25,0,0
334.1,3.99,0,-1.05,11799.6,2339.64,250.25,0.553,250,25,0,0
334.2,3.99,0,-1.05,11799.93,2339.67,250.25,0.553,250,25,0,0
